Data from HR4C21111__49__10-17-34-934.txt Node

Date: Mon Feb 22 10:17:34 IST 2021
User: Kapil
Spectrometer: HR4C2111
Trigger mode: 4
Integration Time (sec): 2.300000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
189.472	-448.23
189.745	-448.23
190.017	-448.23
190.289	-466.23
190.561	-299.23
190.834	-23.23
191.106	-113.23
191.378	8.77
191.65	-1.23
191.923	-133.23
192.195	-112.23
192.467	135.77
192.739	131.77
193.011	-21.23
193.284	81.77
193.556	176.77
193.828	-16.23
194.1	-114.23
194.372	-125.23
194.644	48.77
194.916	47.77
195.188	-168.23
195.46	-84.23
195.732	50.77
196.004	-26.23
196.276	-106.23
196.548	-63.23
196.82	75.77
197.092	51.77
197.364	-138.23
197.636	-86.23
197.908	16.77
198.18	-56.23
198.452	-99.23
198.724	-49.23
198.996	44.77
199.268	77.77
199.54	-17.23
199.811	-117.23
200.083	93.77
200.355	11.77
200.627	-199.23
200.899	-69.23
201.171	59.77
201.442	-66.23
201.714	-192.23
201.986	-101.23
202.258	59.77
202.529	108.77
202.801	-4.23
203.073	60.77
203.345	168.77
203.616	-0.23
203.888	-156.23
204.16	-164.23
204.431	65.77
204.703	-10.23
204.974	-136.23
205.246	-17.23
205.518	168.77
205.789	-5.23
206.061	-139.23
206.332	-125.23
206.604	2.77
206.876	83.77
207.147	123.77
207.419	20.77
207.69	133.77
207.962	-37.23
208.233	-200.23
208.505	-0.23
208.776	157.77
209.047	79.77
209.319	-132.23
209.59	-94.23
209.862	96.77
210.133	-49.23
210.404	-162.23
210.676	-109.23
210.947	68.77
211.219	62.77
211.49	-135.23
211.761	-66.23
212.033	17.77
212.304	-53.23
212.575	-194.23
212.846	-107.23
213.118	8.77
213.389	-53.23
213.66	-106.23
213.931	-42.23
214.203	12.77
214.474	-52.23
214.745	-132.23
215.016	122.77
215.287	430.77
215.559	57.77
215.83	-138.23
216.101	-82.23
216.372	-5.23
216.643	70.77
216.914	4.77
217.185	-92.23
217.456	127.77
217.727	7.77
217.998	-171.23
218.269	-79.23
218.54	20.77
218.811	-22.23
219.082	-116.23
