Data from HR4C21111__43__10-14-51-652.txt Node

Date: Mon Feb 22 10:14:51 IST 2021
User: Kapil
Spectrometer: HR4C2111
Trigger mode: 4
Integration Time (sec): 2.300000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
189.472	-442
189.745	-442
190.017	-442
190.289	-461
190.561	-303
190.834	-13
191.106	-120
191.378	11
191.65	12
191.923	-133
192.195	-87
192.467	140
192.739	105
193.011	-39
193.284	77
193.556	165
193.828	-25
194.1	-93
194.372	-117
194.644	43
194.916	41
195.188	-177
195.46	-100
195.732	31
196.004	-42
196.276	-122
196.548	-80
196.82	50
197.092	46
197.364	-142
197.636	-105
197.908	2
198.18	-65
198.452	-107
198.724	-65
198.996	44
199.268	67
199.54	-31
199.811	-135
200.083	79
200.355	10
200.627	-195
200.899	-58
201.171	47
201.442	-72
201.714	-195
201.986	-101
202.258	62
202.529	95
202.801	-18
203.073	70
203.345	169
203.616	1
203.888	-155
204.16	-160
204.431	71
204.703	-14
204.974	-166
205.246	-17
205.518	164
205.789	8
206.061	-123
206.332	-99
206.604	25
206.876	99
207.147	125
207.419	20
207.69	133
207.962	-41
208.233	-186
208.505	7
208.776	182
209.047	85
209.319	-133
209.59	-92
209.862	146
210.133	43
210.404	-159
210.676	-123
210.947	47
211.219	55
211.49	-123
211.761	-51
212.033	14
212.304	-46
212.575	-194
212.846	-98
213.118	10
213.389	-61
213.66	-106
213.931	-47
214.203	26
214.474	-44
214.745	-120
215.016	145
215.287	454
215.559	60
215.83	-121
216.101	-69
216.372	-13
216.643	68
216.914	3
217.185	-95
217.456	146
217.727	-1
217.998	-183
218.269	-74
218.54	36
218.811	-29
219.082	-127
219.353	-88
219.624	-13
219.895	-33
220.166	-149
220.437	-122
220.708	87
220.979	-16
221.25	-150
221.521	-84
221.792	30
222.063	76
222.334	24
222.604	154
222.875	166
223.146	86
223.417	-188
223.688	-38
223.958	120
224.229	-60
224.5	-206
224.771	-106
225.041	72
225.312	34
225.583	-102
225.854	-71
226.124	71
226.395	-17
226.666	-126
226.936	-106
227.207	64
227.478	-59
227.748	-104
228.019	43
228.289	242
228.56	-29
228.831	-42
229.101	34
229.372	34
229.642	-43
229.913	-187
230.183	-145
230.454	-24
230.724	0
230.995	-106
231.265	-75
231.536	67
231.806	39
232.076	-120
232.347	-131
232.617	21
232.888	12
233.158	-63
233.428	-131
233.699	-19
233.969	-62
234.239	-177
234.51	-99
234.78	50
235.05	-28
235.321	-137
235.591	-78
235.861	65
236.131	-54
236.402	-192
236.672	-91
236.942	42
237.212	42
237.483	-73
237.753	-4
238.023	162
238.293	19
238.563	-80
238.833	-115
239.103	64
239.374	-30
239.644	-134
239.914	-37
240.184	130
240.454	5
240.724	-161
240.994	-68
241.264	22
241.534	66
241.804	-11
242.074	-94
242.344	-44
242.614	-61
242.884	-179
243.154	-141
243.424	35
243.694	66
243.964	-105
244.234	-85
244.503	125
244.773	11
245.043	-223
245.313	-149
245.583	109
245.853	81
246.123	-186
246.392	-118
246.662	-15
246.932	-44
247.202	-190
247.471	-81
247.741	244
248.011	93
248.281	-160
248.55	-95
248.82	63
249.09	-10
249.359	-90
249.629	-82
249.899	46
250.168	52
250.438	-23
250.708	-108
250.977	70
251.247	50
251.516	-108
251.786	-50
252.055	119
252.325	0
252.595	-110
252.864	-65
253.134	50
253.403	-30
253.673	-168
253.942	-115
254.212	38
254.481	-1
254.75	-135
255.02	-87
255.289	62
255.559	-22
255.828	-145
256.097	-51
256.367	16
256.636	-84
256.906	-162
257.175	-22
257.444	242
257.714	57
257.983	-84
258.252	-39
258.521	5
258.791	44
259.06	-105
259.329	-55
259.598	63
259.868	-19
260.137	-136
260.406	-33
260.675	85
260.944	11
261.214	-154
261.483	-74
261.752	166
262.021	2
262.29	-185
262.559	-131
262.828	7
263.097	-55
263.366	-236
263.635	-111
263.905	112
264.174	7
264.443	-222
264.712	-118
264.981	28
265.25	-65
265.519	-168
265.788	-156
266.057	28
266.325	48
266.594	-59
266.863	-131
267.132	12
267.401	-14
267.67	-192
267.939	-159
268.208	24
268.477	61
268.745	-146
269.014	-122
269.283	108
269.552	23
269.821	-126
270.089	-16
270.358	-9
270.627	-44
270.896	-153
271.164	-175
271.433	-5
271.702	75
271.971	-158
272.239	-138
272.508	11
272.777	-53
273.045	-34
273.314	-45
273.583	80
273.851	-30
274.12	-178
274.388	-155
274.657	-24
274.926	-34
275.194	-165
275.463	-66
275.731	24
276	162
276.268	341
