Data from HR4C21111__40__10-12-15-268.txt Node

Date: Mon Feb 22 10:12:15 IST 2021
User: Kapil
Spectrometer: HR4C2111
Trigger mode: 4
Integration Time (sec): 2.300000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
189.472	-426.23
189.745	-426.23
190.017	-426.23
190.289	-470.23
190.561	-298.23
190.834	-21.23
191.106	-112.23
191.378	26.77
191.65	10.77
191.923	-140.23
192.195	-103.23
192.467	119.77
192.739	101.77
193.011	-21.23
193.284	70.77
193.556	162.77
193.828	4.77
194.1	-99.23
194.372	-123.23
194.644	53.77
194.916	56.77
195.188	-167.23
195.46	-82.23
195.732	56.77
196.004	-22.23
196.276	-111.23
196.548	-57.23
196.82	64.77
197.092	56.77
197.364	-135.23
197.636	-96.23
197.908	26.77
198.18	-43.23
198.452	-100.23
198.724	-50.23
198.996	50.77
199.268	85.77
199.54	-26.23
199.811	-110.23
200.083	93.77
200.355	10.77
200.627	-204.23
200.899	-71.23
201.171	62.77
201.442	-60.23
201.714	-188.23
201.986	-105.23
202.258	55.77
202.529	104.77
202.801	-0.23
203.073	64.77
203.345	185.77
203.616	1.77
203.888	-146.23
204.16	-155.23
204.431	62.77
204.703	-23.23
204.974	-144.23
205.246	7.77
205.518	173.77
205.789	4.77
206.061	-137.23
206.332	-100.23
206.604	4.77
206.876	89.77
207.147	134.77
207.419	6.77
207.69	111.77
207.962	-36.23
208.233	-183.23
208.505	9.77
208.776	188.77
209.047	103.77
209.319	-128.23
209.59	-103.23
209.862	127.77
210.133	41.77
210.404	-151.23
210.676	-105.23
210.947	72.77
211.219	67.77
211.49	-135.23
211.761	-61.23
212.033	21.77
212.304	-49.23
212.575	-199.23
212.846	-96.23
213.118	14.77
213.389	-71.23
213.66	-101.23
213.931	-49.23
214.203	31.77
214.474	-43.23
214.745	-118.23
215.016	121.77
215.287	423.77
215.559	53.77
215.83	-120.23
216.101	-76.23
216.372	-7.23
216.643	70.77
216.914	-0.23
217.185	-81.23
217.456	153.77
217.727	15.77
217.998	-150.23
218.269	-48.23
218.54	35.77
218.811	-8.23
219.082	-105.23
219.353	-84.23
219.624	-11.23
219.895	-40.23
220.166	-134.23
220.437	-122.23
220.708	77.77
220.979	-16.23
221.25	-135.23
221.521	-83.23
221.792	25.77
222.063	72.77
222.334	38.77
222.604	169.77
222.875	165.77
223.146	80.77
223.417	-175.23
223.688	-31.23
223.958	121.77
224.229	-59.23
224.5	-196.23
224.771	-88.23
225.041	76.77
225.312	41.77
225.583	-109.23
225.854	-64.23
226.124	88.77
226.395	-11.23
226.666	-138.23
226.936	-114.23
227.207	61.77
227.478	-51.23
227.748	-111.23
228.019	48.77
228.289	250.77
228.56	-42.23
228.831	-46.23
229.101	51.77
229.372	64.77
229.642	-18.23
229.913	-158.23
230.183	-130.23
230.454	-12.23
230.724	-7.23
230.995	-104.23
231.265	-71.23
